dt,p,ql_m3_fact,qo_m3_fact,wc_fact,status,event,work_time
2018-04-30,41.62069562214,35.84122077349808,14.931959900749469,0.5833858451665647,В работе,,8.73333333333
2018-05-01,41.62069562214,36.846669153485045,13.883956482412314,0.6231964299248162,В работе,,8.73333333333
2018-05-02,41.62069562214,35.84896641179343,14.921462487573052,0.5837686834211137,В работе,,8.73361111111
2018-05-03,41.62069562214,35.845679809338286,14.858874852158982,0.5854765502790648,В работе,,8.73388888889
2018-05-04,40.91001499727,36.0,14.796185935637665,0.5889948351211759,В работе,,8.73333333333
2018-05-05,40.91001499727,35.27364566269842,14.21724059597438,0.596944394919491,В работе,,8.73333333333
2018-05-06,40.91001499727,35.27994201653231,14.189905990523158,0.597791119274694,В работе,,8.72944444444
2018-05-07,40.91001499727,35.57039686239841,14.32464235060721,0.5972875308076802,В работе,,8.64833333333
2018-05-08,40.91001499727,35.34566030782262,14.221707316005988,0.5976392238212487,В работе,,8.73305555556
2018-05-09,40.91001499727,35.45772545070438,14.784187852985403,0.5830474835860711,В работе,,8.72972222222
2018-05-10,40.91001499727,36.16575077366454,14.55033029824772,0.5976765313318728,В работе,,8.71694444444
2018-05-11,40.91001499727,35.73352468992585,14.299747353781138,0.5998226461602714,В работе,,8.71722222222
2018-05-12,41.07128558599,36.0,13.914183551847437,0.6134949013375712,В работе,,8.71666666667
2018-05-13,41.07128558599,35.98148989972092,14.547473451558036,0.5956956342802562,В работе,,8.72
2018-05-14,41.07128558599,37.2295120563305,14.937217591234885,0.5987801943620972,В работе,,8.73333333333
2018-05-15,40.68822274339,36.0,15.911799761620978,0.5580055621771951,В работе,,8.73333333333
2018-05-16,40.68822274339,35.82325436289911,15.108839757869918,0.5782393301062672,В работе,,8.73333333333
2018-05-17,40.68822274339,35.560205531606705,14.802851099676149,0.5837242536036795,В работе,,8.73333333333
2018-05-18,40.68822274339,35.82328589349703,15.02506193901354,0.5805783427102921,В работе,,8.73361111111
2018-05-19,40.68822274339,36.644632556856735,14.780240194050062,0.5966601610449368,В работе,,8.73305555556
2018-05-20,40.68822274339,35.537101764376224,14.719060086652116,0.585811465880229,В работе,,8.73055555556
2018-05-21,40.68822274339,36.795291385674595,14.581196599920066,0.6037211270571179,В работе,,8.71694444444
2018-05-22,40.68822274339,36.678999309617886,14.413938238534826,0.60702476867314,В работе,,8.71583333333
2018-05-23,40.57233007303,38.0,16.796185935637666,0.5579951069569035,В работе,,8.71666666667
2018-05-24,40.57233007303,36.45057048503403,14.555632280917768,0.6006747744347634,В работе,,8.71944444444
2018-05-25,40.57233007303,34.95412659076631,14.891873423935179,0.5739595041728461,В работе,,8.73333333333
2018-05-26,40.57233007303,36.231078657840925,14.333080883306314,0.604398173770506,В работе,,8.73333333333
2018-05-27,39.47917945425,36.019544915751155,15.818788006345176,0.5608276550038336,В работе,,8.73305555556
2018-05-28,39.47917945425,35.63345425624812,14.562876615877572,0.5913144846650938,В работе,,8.73277777778
2018-05-29,40.41483889547,32.0,14.4642431466031,0.5479924016686532,В работе,,8.73333333333
2018-05-30,40.41483889547,34.29686002710639,15.516196591973403,0.547591336941334,В работе,,8.73333333333
2018-05-31,40.41483889547,34.973899604029825,16.41710086638258,0.5305899241361424,В работе,,8.73194444444
2018-06-01,40.41483889547,35.97164382039805,15.410798652121082,0.5715848091606466,В работе,,8.71666666667
2018-06-02,40.41483889547,36.014488398006534,15.567424708178004,0.5677454990853157,В работе,,8.71666666667
2018-06-03,40.41483889547,35.87180596473656,15.918203864689989,0.5562474919624,В работе,,8.71694444444
2018-06-04,38.95436217372,35.0,18.97020262216925,0.4579942107951643,В работе,,8.71777777778
2018-06-05,38.95436217372,35.59234597486705,15.109213271423377,0.5754926274853447,В работе,,8.73333333333
2018-06-06,38.95436217372,36.1393275080125,15.430357833436076,0.5730314065745968,В работе,,8.73333333333
2018-06-07,38.95436217372,35.5847265953673,15.100940274604215,0.5756342195257959,В работе,,8.73333333333
2018-06-08,38.95436217372,35.64741581562087,15.684186878130376,0.5600189657714967,В работе,,8.73333333333
2018-06-09,40.69817055876,36.87317257113221,12.618412822533353,0.6577887948700071,В работе,,8.73388888889
2018-06-10,40.95145472777,35.0,17.744934445768774,0.49300187297803505,В работе,,8.73333333333
2018-06-11,40.95145472777,34.7755832228505,15.649479513414324,0.5499865692221866,В работе,,8.73222222222
2018-06-12,40.95145472777,34.465846393966764,15.836376477558542,0.5405197279492694,В работе,,8.71666666667
2018-06-13,40.95145472777,34.529021280121555,15.25511507395931,0.5581943968176788,В работе,,8.71666666667
2018-06-14,40.95145472777,35.20675736169589,15.041423198331902,0.5727688567338323,В работе,,8.71666666667
2018-06-15,40.95145472777,34.783026530269986,14.896489112688492,0.5717310826956131,В работе,,8.71833333333
2018-06-16,41.01638059348,34.0,17.238379022646008,0.4929888522751174,В работе,,8.73444444444
2018-06-17,41.01638059348,35.05614731392813,15.070002385353192,0.5701181236374557,В работе,,8.73305555556
2018-06-18,41.01638059348,36.28725061735888,14.756335703985657,0.593346548638033,В работе,,8.73277777778
2018-06-19,41.01638059348,34.64017273329799,15.918129190183233,0.5404720030485911,В работе,,8.73305555556
2018-06-20,41.01638059348,34.76725026644675,15.729924185385872,0.5475649047642246,В работе,,8.73388888889
2018-06-21,41.01638059348,34.98309293297415,15.341758483959604,0.5614521988277698,В работе,,8.71638888889
2018-06-22,41.01638059348,34.88827407796376,15.895668658272074,0.5443836338034233,В работе,,8.73333333333
2018-06-23,41.01638059348,35.0,17.744934445768774,0.49300187297803505,В работе,,8.73277777778
2018-06-24,41.01638059348,34.537021837302746,16.039640097037275,0.5355812619687671,В работе,,8.71666666667
2018-06-25,40.40778236992,33.0,16.730631704410012,0.4930111604724239,В работе,,8.71666666667
